active_fake_claim_count,attacker_attributable_cost_on_route,attacker_is_trusted,attacker_route_cost_delta,attacker_source_memory,attacker_trust,benign_movement_steps,benign_no_path_steps,benign_total_distance,benign_total_replans,benign_traffic_wait_steps,deliveries_completed,goal,influential_fake_claim_count,map_error,mean_delivery_cycle_time_steps,mean_delivery_time_steps,method,path_changes,phase,planning_checks,position,preferred_route_affected_by_attacker,robot_id,route_affected_by_attacker,step
0,0.0,True,0.0,0.9,0.9,1,0,1.0,1,0,0,"(32, 2)",0,0.0,,,trust_fused,1,RECONNAISSANCE,1,"(7, 8)",False,0,False,0
0,0.0,True,0.0,0.9,0.9,1,0,1.0,1,0,0,"(2, 50)",0,0.0,,,trust_fused,1,RECONNAISSANCE,1,"(27, 41)",False,1,False,0
0,0.0,True,0.0,0.9,0.9,1,0,1.0,1,0,0,"(2, 50)",0,0.0,,,trust_fused,1,RECONNAISSANCE,1,"(6, 41)",False,2,False,0
0,0.0,True,0.0,0.9,0.9,6,0,6.0,1,0,0,"(32, 2)",0,0.0,,,trust_fused,1,RECONNAISSANCE,1,"(12, 8)",False,0,False,5
0,0.0,True,0.0,0.9,0.9,6,0,6.0,2,0,0,"(2, 50)",0,0.0,,,trust_fused,2,RECONNAISSANCE,2,"(23, 40)",False,1,False,5
0,0.0,True,0.0,0.9,0.9,6,0,6.0,1,0,0,"(2, 50)",0,0.0,,,trust_fused,1,RECONNAISSANCE,1,"(3, 43)",False,2,False,5
0,0.0,True,0.0,0.9,0.9,11,0,11.0,1,0,0,"(32, 2)",0,0.0,,,trust_fused,1,RECONNAISSANCE,1,"(17, 8)",False,0,False,10
0,0.0,True,0.0,0.9,0.9,11,0,11.0,2,0,0,"(2, 50)",0,0.0,,,trust_fused,2,RECONNAISSANCE,2,"(19, 41)",False,1,False,10
0,0.0,True,0.0,0.9,0.9,11,0,11.0,1,0,0,"(2, 50)",0,0.0,,,trust_fused,1,RECONNAISSANCE,1,"(3, 48)",False,2,False,10
0,0.0,True,0.0,0.9,0.9,16,0,16.0,1,0,0,"(32, 2)",0,0.0,,,trust_fused,1,RECONNAISSANCE,1,"(21, 9)",False,0,False,15
0,0.0,True,0.0,0.9,0.9,16,0,16.0,2,0,0,"(2, 50)",0,0.0,,,trust_fused,2,RECONNAISSANCE,2,"(14, 41)",False,1,False,15
0,0.0,True,0.0,0.9,0.9,15,0,15.0,2,0,0,"(13, 15)",0,0.0,,,trust_fused,2,RECONNAISSANCE,2,"(3, 50)",False,2,False,15
0,0.0,True,0.0,0.9,0.9,21,0,21.0,1,0,0,"(32, 2)",0,0.0,,,trust_fused,1,RECONNAISSANCE,1,"(25, 8)",False,0,False,20
0,0.0,True,0.0,0.9,0.9,21,0,21.0,2,0,0,"(2, 50)",0,0.0,,,trust_fused,2,RECONNAISSANCE,2,"(9, 41)",False,1,False,20
0,0.0,True,0.0,0.9,0.9,20,0,20.0,2,0,0,"(13, 15)",0,0.0,,,trust_fused,2,RECONNAISSANCE,2,"(5, 47)",False,2,False,20
0,0.0,True,0.0,0.9,0.9,26,0,26.0,1,0,0,"(32, 2)",0,0.0,,,trust_fused,1,RECONNAISSANCE,2,"(25, 3)",False,0,False,25
0,0.0,True,0.0,0.9,0.9,26,0,26.0,2,0,0,"(2, 50)",0,0.0,,,trust_fused,2,RECONNAISSANCE,3,"(4, 41)",False,1,False,25
0,0.0,True,0.0,0.9,0.9,25,0,25.0,3,0,0,"(13, 15)",0,0.0,,,trust_fused,3,RECONNAISSANCE,3,"(7, 44)",False,2,False,25
0,0.0,True,0.0,0.9,0.9,31,0,31.0,1,0,0,"(32, 2)",0,0.0,,,trust_fused,1,RECONNAISSANCE,2,"(29, 2)",False,0,False,30
0,0.0,True,0.0,0.9,0.9,31,0,31.0,2,0,0,"(2, 50)",0,0.0,,,trust_fused,2,RECONNAISSANCE,3,"(3, 45)",False,1,False,30
0,0.0,True,0.0,0.9,0.9,30,0,30.0,3,0,0,"(13, 15)",0,0.0,,,trust_fused,3,RECONNAISSANCE,3,"(9, 41)",False,2,False,30
0,0.0,True,0.0,0.9,0.9,35,0,35.0,2,0,0,"(2, 27)",0,0.0,,,trust_fused,2,RECONNAISSANCE,3,"(31, 2)",False,0,False,35
0,0.0,True,0.0,0.9,0.9,36,0,36.0,2,0,0,"(2, 50)",0,0.0,,,trust_fused,2,RECONNAISSANCE,3,"(3, 50)",False,1,False,35
0,0.0,True,0.0,0.9,0.9,35,0,35.0,3,0,0,"(13, 15)",0,0.0,,,trust_fused,3,RECONNAISSANCE,3,"(10, 37)",False,2,False,35
0,0.0,True,0.0,0.9,0.9,40,0,40.0,2,0,0,"(2, 27)",0,0.0,,,trust_fused,2,RECONNAISSANCE,3,"(28, 4)",False,0,False,40
